filename,filesize,modified,errors,md5,namespace,id,format,version,mime,class,basis,warning,ImageWidth,ImageHeight,TOEGANG_NUMMER,INVNUMMER,FILE_PATH
"8 - Langbroek, 1908-1949/8_702/8_702_0013.jpg",878303,2026-03-02T13:03:18Z,,9f15a28d204de604cad59029796626d0,pronom,fmt/43,JPEG File Interchange Format,1.01,image/jpeg,Image (Raster),extension match jpg; byte match at [[0 14] [878301 2]],,2611,3638,8,702,"8 - Langbroek, 1908-1949/8_702/8_702_0013.jpg"
"8 - Langbroek, 1908-1949/8_702/8_702_0014.jpg",4609850,2026-03-02T13:03:18Z,,7ce33661abf21e319a25182fdeda4ef2,pronom,fmt/43,JPEG File Interchange Format,1.01,image/jpeg,Image (Raster),extension match jpg; byte match at [[0 14] [4609848 2]],,7094,5248,8,702,"8 - Langbroek, 1908-1949/8_702/8_702_0014.jpg"
"8 - Langbroek, 1908-1949/8_703/8_703_0001.jpg",818601,2026-03-02T13:03:18Z,,b2c1988dbba11d2dd54f89f13be57af6,pronom,fmt/43,JPEG File Interchange Format,1.01,image/jpeg,Image (Raster),extension match jpg; byte match at [[0 14] [818599 2]],,2580,3620,8,703,"8 - Langbroek, 1908-1949/8_703/8_703_0001.jpg"
"8 - Langbroek, 1908-1949/8_703/8_703_0002.jpg",689842,2026-03-02T13:03:18Z,,b2e02b00d7f0900a9277fb49a8511b89,pronom,fmt/43,JPEG File Interchange Format,1.01,image/jpeg,Image (Raster),extension match jpg; byte match at [[0 14] [689840 2]],,2666,3362,8,703,"8 - Langbroek, 1908-1949/8_703/8_703_0002.jpg"
"8 - Langbroek, 1908-1949/8_703/8_703_0003.jpg",1340201,2026-03-02T13:03:18Z,,c99643a91c00e73a90ea697f53ba7ff6,pronom,fmt/43,JPEG File Interchange Format,1.01,image/jpeg,Image (Raster),extension match jpg; byte match at [[0 14] [1340199 2]],,4220,2681,8,703,"8 - Langbroek, 1908-1949/8_703/8_703_0003.jpg"
"8 - Langbroek, 1908-1949/8_703/8_703_0004.jpg",637100,2026-03-02T13:03:18Z,,a2d6c376702cb40e6a304595f777dd78,pronom,fmt/43,JPEG File Interchange Format,1.01,image/jpeg,Image (Raster),extension match jpg; byte match at [[0 14] [637098 2]],,4207,2681,8,703,"8 - Langbroek, 1908-1949/8_703/8_703_0004.jpg"
"8 - Langbroek, 1908-1949/8_704/8_704_0001.jpg",687415,2026-03-02T13:03:18Z,,ca80874503d23fa16874590930877efc,pronom,fmt/43,JPEG File Interchange Format,1.01,image/jpeg,Image (Raster),extension match jpg; byte match at [[0 14] [687413 2]],,2646,2893,8,704,"8 - Langbroek, 1908-1949/8_704/8_704_0001.jpg"
"8 - Langbroek, 1908-1949/8_704/8_704_0002.jpg",540490,2026-03-02T13:03:18Z,,1324175528b53c85bc0f34ee65a1878b,pronom,fmt/43,JPEG File Interchange Format,1.01,image/jpeg,Image (Raster),extension match jpg; byte match at [[0 14] [540488 2]],,2610,2080,8,704,"8 - Langbroek, 1908-1949/8_704/8_704_0002.jpg"
"8 - Langbroek, 1908-1949/8_704/8_704_0003.jpg",1857405,2026-03-02T13:03:18Z,,1f40d2d9794c76b9151952e4075a745a,pronom,fmt/43,JPEG File Interchange Format,1.01,image/jpeg,Image (Raster),extension match jpg; byte match at [[0 14] [1857403 2]],,4188,4340,8,704,"8 - Langbroek, 1908-1949/8_704/8_704_0003.jpg"
"8 - Langbroek, 1908-1949/8_705/8_705_0001.jpg",498303,2026-03-02T13:03:18Z,,2ecc3a83f8c237dc774702155ea4b483,pronom,fmt/43,JPEG File Interchange Format,1.01,image/jpeg,Image (Raster),extension match jpg; byte match at [[0 14] [498301 2]],,2617,2607,8,705,"8 - Langbroek, 1908-1949/8_705/8_705_0001.jpg"
"8 - Langbroek, 1908-1949/8_705/8_705_0002.jpg",937702,2026-03-02T13:03:18Z,,12c071468eca45be0cbeeddac6583b08,pronom,fmt/43,JPEG File Interchange Format,1.01,image/jpeg,Image (Raster),extension match jpg; byte match at [[0 14] [937700 2]],,2590,3593,8,705,"8 - Langbroek, 1908-1949/8_705/8_705_0002.jpg"
"8 - Langbroek, 1908-1949/8_705/8_705_0003.jpg",3183301,2026-03-02T13:03:18Z,,5b82e7e2d7927150dda29eeb263e6a84,pronom,fmt/43,JPEG File Interchange Format,1.01,image/jpeg,Image (Raster),extension match jpg; byte match at [[0 14] [3183299 2]],,7919,5436,8,705,"8 - Langbroek, 1908-1949/8_705/8_705_0003.jpg"
"8 - Langbroek, 1908-1949/8_706/8_706_0001.jpg",465397,2026-03-02T13:03:18Z,,72bf06a75f64927f1f31d54a0e6f3204,pronom,fmt/43,JPEG File Interchange Format,1.01,image/jpeg,Image (Raster),extension match jpg; byte match at [[0 14] [465395 2]],,2489,2639,8,706,"8 - Langbroek, 1908-1949/8_706/8_706_0001.jpg"
"8 - Langbroek, 1908-1949/8_706/8_706_0002.jpg",1512722,2026-03-02T13:03:18Z,,8ecd5b7000a715e7eda78b5081ddaa6e,pronom,fmt/43,JPEG File Interchange Format,1.01,image/jpeg,Image (Raster),extension match jpg; byte match at [[0 14] [1512720 2]],,4609,3089,8,706,"8 - Langbroek, 1908-1949/8_706/8_706_0002.jpg"
"8 - Langbroek, 1908-1949/8_707/8_707_0001.jpg",560272,2026-03-02T13:03:18Z,,02d7931117ed84ba207a3af25dac6fc7,pronom,fmt/43,JPEG File Interchange Format,1.01,image/jpeg,Image (Raster),extension match jpg; byte match at [[0 14] [560270 2]],,2587,2082,8,707,"8 - Langbroek, 1908-1949/8_707/8_707_0001.jpg"
"8 - Langbroek, 1908-1949/8_707/8_707_0002.jpg",944031,2026-03-02T13:03:18Z,,269e93339f98c50152a64a0c5f941551,pronom,fmt/43,JPEG File Interchange Format,1.01,image/jpeg,Image (Raster),extension match jpg; byte match at [[0 14] [944029 2]],,2633,4177,8,707,"8 - Langbroek, 1908-1949/8_707/8_707_0002.jpg"
"8 - Langbroek, 1908-1949/8_707/8_707_0003.jpg",1096910,2026-03-02T13:03:19Z,,0090287beedd14e16a3b607977441c73,pronom,fmt/43,JPEG File Interchange Format,1.01,image/jpeg,Image (Raster),extension match jpg; byte match at [[0 14] [1096908 2]],,2628,4173,8,707,"8 - Langbroek, 1908-1949/8_707/8_707_0003.jpg"
"8 - Langbroek, 1908-1949/8_707/8_707_0004.jpg",3302286,2026-03-02T13:03:19Z,,86510caaa20551f11296e422482c92e6,pronom,fmt/43,JPEG File Interchange Format,1.01,image/jpeg,Image (Raster),extension match jpg; byte match at [[0 14] [3302284 2]],,7729,5875,8,707,"8 - Langbroek, 1908-1949/8_707/8_707_0004.jpg"
"8 - Langbroek, 1908-1949/8_708/8_708_0001.jpg",951147,2026-03-02T13:03:19Z,,2c668580c852273f604a516d6afa7d69,pronom,fmt/43,JPEG File Interchange Format,1.01,image/jpeg,Image (Raster),extension match jpg; byte match at [[0 14] [951145 2]],,2580,3590,8,708,"8 - Langbroek, 1908-1949/8_708/8_708_0001.jpg"
"8 - Langbroek, 1908-1949/8_708/8_708_0002.jpg",775719,2026-03-02T13:03:19Z,,fbef7cfe737219b822ed738f7ffb885b,pronom,fmt/43,JPEG File Interchange Format,1.01,image/jpeg,Image (Raster),extension match jpg; byte match at [[0 14] [775717 2]],,2600,4040,8,708,"8 - Langbroek, 1908-1949/8_708/8_708_0002.jpg"
"8 - Langbroek, 1908-1949/8_708/8_708_0003.jpg",843450,2026-03-02T13:03:19Z,,e52266064f4b08f1b883a9064bba920b,pronom,fmt/43,JPEG File Interchange Format,1.01,image/jpeg,Image (Raster),extension match jpg; byte match at [[0 14] [843448 2]],,2592,4051,8,708,"8 - Langbroek, 1908-1949/8_708/8_708_0003.jpg"
"8 - Langbroek, 1908-1949/8_708/8_708_0004.jpg",3589526,2026-03-02T13:03:19Z,,b51f7011f2c19963b9602220c72827b9,pronom,fmt/43,JPEG File Interchange Format,1.01,image/jpeg,Image (Raster),extension match jpg; byte match at [[0 14] [3589524 2]],,6561,5641,8,708,"8 - Langbroek, 1908-1949/8_708/8_708_0004.jpg"
"8 - Langbroek, 1908-1949/8_709/8_709_0001.jpg",807062,2026-03-02T13:03:19Z,,621dac0510caadbfce0d95201c97d201,pronom,fmt/43,JPEG File Interchange Format,1.01,image/jpeg,Image (Raster),extension match jpg; byte match at [[0 14] [807060 2]],,2581,3592,8,709,"8 - Langbroek, 1908-1949/8_709/8_709_0001.jpg"
"8 - Langbroek, 1908-1949/8_709/8_709_0002.jpg",744294,2026-03-02T13:03:19Z,,334ef04cf516258aef81cb5a950731f0,pronom,fmt/43,JPEG File Interchange Format,1.01,image/jpeg,Image (Raster),extension match jpg; byte match at [[0 14] [744292 2]],,2591,3811,8,709,"8 - Langbroek, 1908-1949/8_709/8_709_0002.jpg"
"8 - Langbroek, 1908-1949/8_709/8_709_0003.jpg",808339,2026-03-02T13:03:19Z,,213260ed75cc6087f0ba62e9ec107893,pronom,fmt/43,JPEG File Interchange Format,1.01,image/jpeg,Image (Raster),extension match jpg; byte match at [[0 14] [808337 2]],,2597,3813,8,709,"8 - Langbroek, 1908-1949/8_709/8_709_0003.jpg"
"8 - Langbroek, 1908-1949/8_709/8_709_0004.jpg",1462902,2026-03-02T13:03:19Z,,67d4fb93f71e221aac517191b80faf53,pronom,fmt/43,JPEG File Interchange Format,1.01,image/jpeg,Image (Raster),extension match jpg; byte match at [[0 14] [1462900 2]],,3751,3523,8,709,"8 - Langbroek, 1908-1949/8_709/8_709_0004.jpg"
"8 - Langbroek, 1908-1949/8_710/8_710_0001.jpg",861125,2026-03-02T13:03:19Z,,2119848f4bc71ab96a8be1fa05422e15,pronom,fmt/43,JPEG File Interchange Format,1.01,image/jpeg,Image (Raster),extension match jpg; byte match at [[0 14] [861123 2]],,2559,3609,8,710,"8 - Langbroek, 1908-1949/8_710/8_710_0001.jpg"
"8 - Langbroek, 1908-1949/8_710/8_710_0002.jpg",1037953,2026-03-02T13:03:19Z,,12bb2b3f8ab06cd47361c7f325dafdce,pronom,fmt/43,JPEG File Interchange Format,1.01,image/jpeg,Image (Raster),extension match jpg; byte match at [[0 14] [1037951 2]],,2684,4136,8,710,"8 - Langbroek, 1908-1949/8_710/8_710_0002.jpg"
"8 - Langbroek, 1908-1949/8_710/8_710_0003.jpg",938057,2026-03-02T13:03:19Z,,59ae39ec0d256084f374a0ad0d153cf7,pronom,fmt/43,JPEG File Interchange Format,1.01,image/jpeg,Image (Raster),extension match jpg; byte match at [[0 14] [938055 2]],,2680,4134,8,710,"8 - Langbroek, 1908-1949/8_710/8_710_0003.jpg"
"8 - Langbroek, 1908-1949/8_710/8_710_0004.jpg",3771432,2026-03-02T13:03:19Z,,2334b1c76ed70a5ba7739e5da76143ec,pronom,fmt/43,JPEG File Interchange Format,1.01,image/jpeg,Image (Raster),extension match jpg; byte match at [[0 14] [3771430 2]],,9071,3502,8,710,"8 - Langbroek, 1908-1949/8_710/8_710_0004.jpg"
"8 - Langbroek, 1908-1949/8_710/8_710_0005.jpg",563918,2026-03-02T13:03:19Z,,ca9117329cacac9ce20d646e73ead091,pronom,fmt/43,JPEG File Interchange Format,1.01,image/jpeg,Image (Raster),extension match jpg; byte match at [[0 14] [563916 2]],,2615,3168,8,710,"8 - Langbroek, 1908-1949/8_710/8_710_0005.jpg"
"8 - Langbroek, 1908-1949/8_711/8_711_0001.jpg",744177,2026-03-02T13:03:19Z,,3ca6f04da23d00204ed1c4a8d77c63f1,pronom,fmt/43,JPEG File Interchange Format,1.01,image/jpeg,Image (Raster),extension match jpg; byte match at [[0 14] [744175 2]],,2490,4030,8,711,"8 - Langbroek, 1908-1949/8_711/8_711_0001.jpg"
"8 - Langbroek, 1908-1949/8_711/8_711_0002.jpg",461542,2026-03-02T13:03:19Z,,49ddeaea99bdba31d309924d2a9824a6,pronom,fmt/43,JPEG File Interchange Format,1.01,image/jpeg,Image (Raster),extension match jpg; byte match at [[0 14] [461540 2]],,2839,2215,8,711,"8 - Langbroek, 1908-1949/8_711/8_711_0002.jpg"
"8 - Langbroek, 1908-1949/8_711/8_711_0003.jpg",670820,2026-03-02T13:03:19Z,,a72efff310fa069e23cdf64182dae9c6,pronom,fmt/43,JPEG File Interchange Format,1.01,image/jpeg,Image (Raster),extension match jpg; byte match at [[0 14] [670818 2]],,3681,2683,8,711,"8 - Langbroek, 1908-1949/8_711/8_711_0003.jpg"
"8 - Langbroek, 1908-1949/8_711/8_711_0004.jpg",767705,2026-03-02T13:03:19Z,,a13be59a34d80b91661a38d99483604b,pronom,fmt/43,JPEG File Interchange Format,1.01,image/jpeg,Image (Raster),extension match jpg; byte match at [[0 14] [767703 2]],,2524,4063,8,711,"8 - Langbroek, 1908-1949/8_711/8_711_0004.jpg"
"8 - Langbroek, 1908-1949/8_711/8_711_0005.jpg",834992,2026-03-02T13:03:19Z,,91789d36f0555cc653d6b6656dc8567b,pronom,fmt/43,JPEG File Interchange Format,1.01,image/jpeg,Image (Raster),extension match jpg; byte match at [[0 14] [834990 2]],,2723,3345,8,711,"8 - Langbroek, 1908-1949/8_711/8_711_0005.jpg"
"8 - Langbroek, 1908-1949/8_711/8_711_0006.jpg",713523,2026-03-02T13:03:19Z,,f053c269052ac88d1fa03de5021b0ed1,pronom,fmt/43,JPEG File Interchange Format,1.01,image/jpeg,Image (Raster),extension match jpg; byte match at [[0 14] [713521 2]],,2543,4074,8,711,"8 - Langbroek, 1908-1949/8_711/8_711_0006.jpg"
"8 - Langbroek, 1908-1949/8_711/8_711_0007.jpg",737373,2026-03-02T13:03:19Z,,e403fdd085b9f784ee5544be473c7a8a,pronom,fmt/43,JPEG File Interchange Format,1.01,image/jpeg,Image (Raster),extension match jpg; byte match at [[0 14] [737371 2]],,2671,3383,8,711,"8 - Langbroek, 1908-1949/8_711/8_711_0007.jpg"
"8 - Langbroek, 1908-1949/8_711/8_711_0008.jpg",856311,2026-03-02T13:03:19Z,,9d49a0dc487f22337f99f0b201e45a75,pronom,fmt/43,JPEG File Interchange Format,1.01,image/jpeg,Image (Raster),extension match jpg; byte match at [[0 14] [856309 2]],,2599,3169,8,711,"8 - Langbroek, 1908-1949/8_711/8_711_0008.jpg"
"8 - Langbroek, 1908-1949/8_711/8_711_0009.jpg",724069,2026-03-02T13:03:19Z,,d934bdb195c16c3b56fd2ff6fb6cd06c,pronom,fmt/43,JPEG File Interchange Format,1.01,image/jpeg,Image (Raster),extension match jpg; byte match at [[0 14] [724067 2]],,2672,3383,8,711,"8 - Langbroek, 1908-1949/8_711/8_711_0009.jpg"
"8 - Langbroek, 1908-1949/8_711/8_711_0010.jpg",812037,2026-03-02T13:03:19Z,,732b9e0185bc2e0f7f1107b6ad0a01a5,pronom,fmt/43,JPEG File Interchange Format,1.01,image/jpeg,Image (Raster),extension match jpg; byte match at [[0 14] [812035 2]],,2583,3179,8,711,"8 - Langbroek, 1908-1949/8_711/8_711_0010.jpg"
"8 - Langbroek, 1908-1949/8_711/8_711_0011.jpg",745781,2026-03-02T13:03:19Z,,ada66c78593514514aef60d8407a694e,pronom,fmt/43,JPEG File Interchange Format,1.01,image/jpeg,Image (Raster),extension match jpg; byte match at [[0 14] [745779 2]],,2671,3385,8,711,"8 - Langbroek, 1908-1949/8_711/8_711_0011.jpg"
"8 - Langbroek, 1908-1949/8_711/8_711_0012.jpg",367742,2026-03-02T13:03:19Z,,ca9a5ffb92852bf2c140f6eb2f3c6108,pronom,fmt/43,JPEG File Interchange Format,1.01,image/jpeg,Image (Raster),extension match jpg; byte match at [[0 14] [367740 2]],,1790,2560,8,711,"8 - Langbroek, 1908-1949/8_711/8_711_0012.jpg"
"8 - Langbroek, 1908-1949/8_711/8_711_0013.jpg",340815,2026-03-02T13:03:19Z,,59cea6b91b723bb937d13c0a663f3965,pronom,fmt/43,JPEG File Interchange Format,1.01,image/jpeg,Image (Raster),extension match jpg; byte match at [[0 14] [340813 2]],,1790,2560,8,711,"8 - Langbroek, 1908-1949/8_711/8_711_0013.jpg"
"8 - Langbroek, 1908-1949/8_711/8_711_0014.jpg",813555,2026-03-02T13:03:19Z,,faf8dd7d887db1a329a6a84f1a498de1,pronom,fmt/43,JPEG File Interchange Format,1.01,image/jpeg,Image (Raster),extension match jpg; byte match at [[0 14] [813553 2]],,2568,3616,8,711,"8 - Langbroek, 1908-1949/8_711/8_711_0014.jpg"
"8 - Langbroek, 1908-1949/8_711/8_711_0015.jpg",416102,2026-03-02T13:03:19Z,,fe09a8624e1bfeb61e795142b1a4655c,pronom,fmt/43,JPEG File Interchange Format,1.01,image/jpeg,Image (Raster),extension match jpg; byte match at [[0 14] [416100 2]],,2663,1778,8,711,"8 - Langbroek, 1908-1949/8_711/8_711_0015.jpg"
"8 - Langbroek, 1908-1949/8_711/8_711_0016.jpg",903604,2026-03-02T13:03:19Z,,5b003e30923881f8e62e6498cce3f17b,pronom,fmt/43,JPEG File Interchange Format,1.01,image/jpeg,Image (Raster),extension match jpg; byte match at [[0 14] [903602 2]],,2550,3620,8,711,"8 - Langbroek, 1908-1949/8_711/8_711_0016.jpg"
"8 - Langbroek, 1908-1949/8_711/8_711_0017.jpg",946642,2026-03-02T13:03:19Z,,208f2ba8e52a36b22a259062e93227dd,pronom,fmt/43,JPEG File Interchange Format,1.01,image/jpeg,Image (Raster),extension match jpg; byte match at [[0 14] [946640 2]],,3239,3919,8,711,"8 - Langbroek, 1908-1949/8_711/8_711_0017.jpg"
"8 - Langbroek, 1908-1949/8_711/8_711_0018.jpg",854707,2026-03-02T13:03:19Z,,677f89631db5e29d69385d5adfd6b23c,pronom,fmt/43,JPEG File Interchange Format,1.01,image/jpeg,Image (Raster),extension match jpg; byte match at [[0 14] [854705 2]],,2569,3609,8,711,"8 - Langbroek, 1908-1949/8_711/8_711_0018.jpg"
"8 - Langbroek, 1908-1949/8_711/8_711_0019.jpg",205810,2026-03-02T13:03:19Z,,cfd2e1913efa9ef1cb2351403055e32c,pronom,fmt/43,JPEG File Interchange Format,1.01,image/jpeg,Image (Raster),extension match jpg; byte match at [[0 14] [205808 2]],,1440,1710,8,711,"8 - Langbroek, 1908-1949/8_711/8_711_0019.jpg"
"8 - Langbroek, 1908-1949/8_711/8_711_0020.jpg",867415,2026-03-02T13:03:19Z,,a5585004375e1d185981ffb1969b9ff3,pronom,fmt/43,JPEG File Interchange Format,1.01,image/jpeg,Image (Raster),extension match jpg; byte match at [[0 14] [867413 2]],,2569,3610,8,711,"8 - Langbroek, 1908-1949/8_711/8_711_0020.jpg"
"8 - Langbroek, 1908-1949/8_711/8_711_0021.jpg",403016,2026-03-02T13:03:19Z,,bd3cccb334a467c19cce722a3f7b35d7,pronom,fmt/43,JPEG File Interchange Format,1.01,image/jpeg,Image (Raster),extension match jpg; byte match at [[0 14] [403014 2]],,1780,2570,8,711,"8 - Langbroek, 1908-1949/8_711/8_711_0021.jpg"
"8 - Langbroek, 1908-1949/8_712/8_712_0001.jpg",849153,2026-03-02T13:03:19Z,,c64aff9b0a88efddaf800ccf34b93bde,pronom,fmt/43,JPEG File Interchange Format,1.01,image/jpeg,Image (Raster),extension match jpg; byte match at [[0 14] [849151 2]],,2579,3599,8,712,"8 - Langbroek, 1908-1949/8_712/8_712_0001.jpg"
"8 - Langbroek, 1908-1949/8_713/8_713_0001.jpg",1031464,2026-03-02T13:03:19Z,,1a1a3f5d3ff458339f8298f3f3fa55a7,pronom,fmt/43,JPEG File Interchange Format,1.01,image/jpeg,Image (Raster),extension match jpg; byte match at [[0 14] [1031462 2]],,2579,3599,8,713,"8 - Langbroek, 1908-1949/8_713/8_713_0001.jpg"
"8 - Langbroek, 1908-1949/8_713/8_713_0002.jpg",781161,2026-03-02T13:03:19Z,,6bc3bc8a20195f52ab6291a60fa4627c,pronom,fmt/43,JPEG File Interchange Format,1.01,image/jpeg,Image (Raster),extension match jpg; byte match at [[0 14] [781159 2]],,2631,3158,8,713,"8 - Langbroek, 1908-1949/8_713/8_713_0002.jpg"
